TIME,48.26952000,10.83270000,15
TIME,48.26732000,10.83298000,15
TIME,48.26523000,10.83745000,15
TIME,48.26473000,10.83832000,15
TIME,48.26430000,10.83937000,15
TIME,48.26197000,10.84643000,15
TIME,48.26176000,10.84667000,15
TIME,48.26108000,10.84980000,15
TIME,48.25936000,10.85965000,15
TIME,48.25851000,10.86447000,15
TIME,48.25836000,10.86473000,15
TIME,48.25858000,10.86488000,15
TIME,48.25928000,10.86519000,15
TIME,48.25934000,10.86606000,15
TIME,48.25652000,10.86689000,15
TIME,48.24763000,10.86928000,15
TIME,48.24112000,10.86968000,15
TIME,48.23069000,10.86672000,15
TIME,48.22788000,10.86677000,15
TIME,48.22561000,10.86646000,15
TIME,48.20499000,10.85606000,15
TIME,48.19702000,10.85206000,15
TIME,48.17459000,10.84038000,15
TIME,48.16400000,10.83594000,15
TIME,48.16082000,10.83807000,15
TIME,48.15888000,10.83987000,15
TIME,48.15704000,10.84070000,15
TIME,48.15485000,10.84079000,15
TIME,48.15265000,10.83990000,15
TIME,48.15068000,10.83804000,15
TIME,48.14654000,10.83273000,15
TIME,48.14494000,10.83164000,15
TIME,48.14301000,10.83113000,15
TIME,48.13310000,10.83244000,15
TIME,48.12588000,10.83284000,15
TIME,48.12043000,10.83365000,15
TIME,48.11262000,10.83528000,15
TIME,48.09098000,10.83802000,15
TIME,48.08894000,10.83753000,15
TIME,48.08687000,10.83592000,15
TIME,48.08445000,10.83266000,15
TIME,48.08251000,10.83111000,125
TIME,48.08047000,10.83051000,15
TIME,48.07826000,10.83085000,15
TIME,48.07365000,10.83243000,15
TIME,48.07143000,10.83193000,15
TIME,48.06874000,10.82987000,15
TIME,48.06545000,10.82844000,15
TIME,48.06209000,10.82905000,15
TIME,48.05064000,10.83614000,15
TIME,48.04933000,10.83655000,15
TIME,48.04863000,10.83597000,15
TIME,48.04762000,10.83582000,15
TIME,48.04685000,10.83655000,15
TIME,48.04653000,10.83796000,15
TIME,48.04670000,10.83896000,15
TIME,48.04726000,10.83990000,15
TIME,48.04751000,10.84081000,15
TIME,48.04876000,10.84548000,15
TIME,48.05033000,10.85510000,15
TIME,48.05025000,10.85662000,15
TIME,48.05065000,10.85915000,15
TIME,48.05085000,10.86344000,15
TIME,48.05134000,10.86554000,15
TIME,48.05236000,10.86680000,15
TIME,48.05236000,10.86680000,15
TIME,48.05134000,10.86554000,15
TIME,48.05081000,10.86372000,15
TIME,48.05073000,10.86003000,15
TIME,48.05037000,10.85655000,15
TIME,48.05036000,10.85565000,15
TIME,48.04811000,10.84156000,15
TIME,48.04744000,10.84072000,15
TIME,48.04749000,10.84016000,15
TIME,48.04843000,10.83998000,15
TIME,48.04913000,10.83922000,15
TIME,48.04942000,10.83768000,15
TIME,48.04953000,10.83664000,15
TIME,48.05142000,10.83591000,15
TIME,48.06341000,10.82872000,15
TIME,48.06717000,10.82913000,15
TIME,48.07075000,10.83171000,15
TIME,48.07278000,10.83250000,15
TIME,48.07494000,10.83238000,15
TIME,48.07926000,10.83072000,15
TIME,48.08170000,10.83091000,15
TIME,48.08397000,10.83232000,15
TIME,48.08576000,10.83471000,15
TIME,48.08712000,10.83642000,15
TIME,48.08893000,10.83767000,15
TIME,48.09097000,10.83816000,15
TIME,48.11263000,10.83542000,15
TIME,48.12043000,10.83379000,15
TIME,48.12504000,10.83305000,15
TIME,48.13505000,10.83234000,15
TIME,48.14371000,10.83136000,15
TIME,48.14584000,10.83232000,15
TIME,48.14757000,10.83405000,15
TIME,48.15164000,10.83923000,15
TIME,48.15380000,10.84066000,15
TIME,48.15641000,10.84099000,15
TIME,48.15891000,10.84000000,15
TIME,48.16190000,10.83718000,15
TIME,48.16474000,10.83608000,15
TIME,48.17277000,10.83967000,15
TIME,48.19447000,10.85074000,15
TIME,48.20199000,10.85493000,15
TIME,48.22404000,10.86586000,15
TIME,48.22691000,10.86692000,15
TIME,48.23017000,10.86678000,15
TIME,48.23468000,10.86847000,15
TIME,48.24379000,10.86992000,15
TIME,48.25389000,10.86777000,15
TIME,48.25647000,10.86745000,15
TIME,48.25759000,10.86868000,15
TIME,48.25782000,10.86899000,15
TIME,48.25800000,10.86861000,15
TIME,48.25836000,10.86519000,15
TIME,48.25863000,10.86480000,15
TIME,48.25851000,10.86447000,15
TIME,48.25936000,10.85965000,15
TIME,48.26108000,10.84980000,35
TIME,48.26200000,10.84682000,15
TIME,48.26197000,10.84643000,15
TIME,48.26415000,10.83968000,15
TIME,48.26482000,10.83847000,15
TIME,48.26523000,10.83745000,15
TIME,48.26732000,10.83298000,15
TIME,48.26697000,10.82954000,15
